394.25,1.469812991238,579,388.5,400.0
406.25,1.471671742217,580,399.5,413.0
419.25,1.473583509541,581,412.5,426.0
433.75,1.47746652565,582,425.5,442.0
450.75,1.47933007679,583,441.5,460.0
471.75,1.48119414053,584,459.5,484.0
496.25,1.483058625476,585,483.5,509.0
523.25,1.484917042669,586,508.5,538.0
554.75,1.486828492101,587,537.5,572.0
590.75,1.490715473906,588,571.5,610.0
632.75,1.492578727023,589,609.5,656.0
685.25,1.494436993217,590,655.5,715.0
750.25,1.496347409503,591,714.5,786.0
833.0,1.500226591047,592,785.5,880.5
384.25,1.509532509263,594,379.5,389.0
394.25,1.511390358226,595,388.5,400.0
406.25,1.513310374832,596,399.5,413.0
419.25,1.515168708579,597,412.5,426.0
433.75,1.519048291461,598,425.5,442.0
450.75,1.520911993599,599,441.5,460.0
471.75,1.522770375029,600,459.5,484.0
496.25,1.524685309347,601,483.5,509.0
523.25,1.526543774223,602,508.5,538.0
554.75,1.528453558699,603,537.5,572.0
590.75,1.532349874592,604,571.5,610.0
632.75,1.534213274733,605,609.5,656.0
685.25,1.536071707821,606,655.5,715.0
750.25,1.537982326762,607,714.5,786.0
833.0,1.541857840633,608,785.5,880.5
384.25,1.549661992009,610,379.5,389.0
394.25,1.551526043828,611,388.5,400.0
406.25,1.553391291714,612,399.5,413.0
419.25,1.555249891694,613,412.5,426.0
433.75,1.559130642827,614,425.5,442.0
450.75,1.560993824418,615,441.5,460.0
471.75,1.562851991272,616,459.5,484.0
496.25,1.564768642203,617,483.5,509.0
523.25,1.566627675311,618,508.5,538.0
554.75,1.56853737634,619,537.5,572.0
590.75,1.572429058965,620,571.5,610.0
632.75,1.574292939917,621,609.5,656.0
685.25,1.57615712684,622,655.5,715.0
750.25,1.578015476481,623,714.5,786.0
833.0,1.581889476395,624,785.5,880.5
384.25,1.589710356808,626,379.5,389.0
394.25,1.591574492073,627,388.5,400.0
406.25,1.593432559586,628,399.5,413.0
419.25,1.595354960378,629,412.5,426.0
433.75,1.599244874732,630,425.5,442.0
450.75,1.60110990804,631,441.5,460.0
471.75,1.602973324076,632,459.5,484.0
496.25,1.604831407483,633,483.5,509.0
523.25,1.60674672327,634,508.5,538.0
554.75,1.608604973571,635,537.5,572.0
590.75,1.612494756794,636,571.5,610.0
632.75,1.614358427143,637,609.5,656.0
685.25,1.616222860432,638,655.5,715.0
750.25,1.618081142521,639,714.5,786.0
833.0,1.621954693413,640,785.5,880.5
384.25,1.629758741474,642,379.5,389.0
394.25,1.631623190657,643,388.5,400.0
406.25,1.633487441158,644,399.5,413.0
419.25,1.635345457013,645,412.5,426.0
433.75,1.63922659359,646,425.5,442.0
450.75,1.641090009626,647,441.5,460.0
471.75,1.642954041576,648,459.5,484.0
496.25,1.644818276183,649,483.5,509.0
523.25,1.646676673508,650,508.5,538.0
554.75,1.648587423579,651,537.5,572.0
590.75,1.652475859737,652,571.5,610.0
632.75,1.654339375114,653,609.5,656.0
685.25,1.656197824097,654,655.5,715.0
750.25,1.658107326444,655,714.5,786.0
833.0,1.6619863252,656,785.5,880.5
384.25,1.669822440561,658,379.5,389.0
394.25,1.671687024848,659,388.5,400.0
406.25,1.67355172437,660,399.5,413.0
419.25,1.675409791883,661,412.5,426.0
433.75,1.679291576163,662,425.5,442.0
450.75,1.681155075645,663,441.5,460.0
471.75,1.683019556618,664,459.5,484.0
496.25,1.684883759435,665,483.5,509.0
523.25,1.686742275969,666,508.5,538.0
554.75,1.68865160745,667,537.5,572.0
590.75,1.692541191991,668,571.5,610.0
632.75,1.694404973602,669,609.5,656.0
685.25,1.696268675741,670,655.5,715.0
